time,prey,predator
49.3,13.406982052841546,0.25347128856994827
49.4,14.777439403985504,0.249457395446963
49.5,16.289822366083886,0.245862936409077
49.6,17.959152515433143,0.24271007923516785
49.7,19.801710180083266,0.2400243153722944
49.8,21.83503443983711,0.237834459935697
49.9,24.077923126251,0.2361726517087967
50.0,26.550432822634843,0.23507435314319639
50.1,29.27432774796326,0.23461430739125105
50.2,32.27571815311221,0.23498915551565983
50.3,35.58232785047396,0.23615108630656753
50.4,39.22531186955563,0.23807403450144854
50.5,43.239678411887354,0.24079896051746413
50.6,47.66428885102272,0.24443385045146165
50.7,52.54185773253912,0.24915371607997566
50.8,57.91895277403668,0.2552005948592263
50.9,63.84599486514094,0.26288354992512314
51.0,70.37725806749879,0.2725786700932588
51.1,77.57086961478163,0.2847290698589147
51.2,85.48880991268437,0.29984488939705856
51.3,94.1969125389245,0.3185032945623426
51.4,103.76485299421691,0.34134975841926457
51.5,114.25597417892685,0.3706890353348656
51.6,125.76597095523861,0.40721523102848906
51.7,138.40138662610596,0.45108155420271545
51.8,152.25287001451275,0.5045387240971138
51.9,167.39517546347588,0.571934970488244
52.0,183.887162836041,0.6597160336896544
52.1,201.7717975152837,0.7764251645518674
52.2,221.0761504043135,0.932703124462423
52.3,241.782240262569,1.1432000027703049
52.4,263.66875222555865,1.4378101655118525
52.5,286.80169258395506,1.8314465085786893
52.6,310.76092893430535,2.3742580118485694
52.7,334.461814433301,3.1631929773450564
52.8,356.1551877977766,4.341999029237408
52.9,373.4273733047153,6.101223113840993
53.0,383.20018079123975,8.678211499616483
53.1,381.59268493942943,12.361502012068673
53.2,363.69945772569696,17.44911191996522
53.3,327.18494383571937,23.95068820623313
53.4,274.16652763882,31.43911635211716
53.5,213.15220597479484,38.92260306376943
53.6,154.29076477506746,45.37388672887352
53.7,105.69385441835811,50.08588782421008
53.8,69.59655685515152,53.01198144829703
53.9,44.904828319917286,54.43025183793898
54.0,28.693546001988064,54.77433782108689
54.1,18.375971831926524,54.397693131767745
54.2,11.838085581594244,53.5793528237894
54.3,7.697734052550773,52.49777995212639
54.4,5.061929506919185,51.26748831180289
54.5,3.373241258748869,49.95933285484864
54.6,2.277139230183786,48.61810381345284
54.7,1.5583559520838521,47.27057853269097
54.8,1.08061575912048,45.93337272023885
54.9,0.7595126876529187,44.61638861790814
55.0,0.5407668948046366,43.32563513821826
55.1,0.3899772840841931,42.06454639732123
55.2,0.2847685835700708,40.83499559733095
55.3,0.21045613636645175,39.637871475777715
55.4,0.15741050695132025,38.4734118981801
55.5,0.11907308699330713,37.341475909495706
55.6,0.09109642192385359,36.24164973279247
55.7,0.07044861355107106,35.17336960930205
55.8,0.05505383726720055,34.13596937613111
55.9,0.043471077227268576,33.12872145829321
56.0,0.034663778351676194,32.15086950451166
56.1,0.027908533998078376,31.201639455903653
56.2,0.022683028165394106,30.280254029306526
56.3,0.018602237198789735,29.385941463907038
56.4,0.015390487747486688,28.517938615807928
56.5,0.012843920193511186,27.675495427499435
56.6,0.010807212192649802,26.857877528400834
56.7,0.009166755810129943,26.064366822205056
56.8,0.007836745813086856,25.294262797546466
56.9,0.0067510834221565855,24.546882965881114
57.0,0.005858208790792299,23.821562821142642
57.1,0.005119865400470753,23.11765576525265
57.2,0.004505872303728375,22.434533371640466
57.3,0.003992620459935017,21.771585103435783
57.4,0.0035608745150816534,21.128217350427892
57.5,0.0031956372252112393,20.50385339561728
57.6,0.0028856683830541623,19.897933100302378
57.7,0.002621414837700681,19.309912771135885
57.8,0.0023953945674147162,18.739265355739423
57.9,0.0022012832514263585,18.185478440773988
58.0,0.0020338348747545175,17.648054152548923
58.1,0.0018888817282068507,17.126509157021715
58.2,0.0017633203592099297,16.620374635282875
58.3,0.0016544192260599167,16.12919548427714
58.4,0.00155980259770173,15.65253060712837
58.5,0.0014775485655376312,15.189951609705638
58.6,0.001406013686543616,14.741042255989555
58.7,0.001343832983269424,14.3053984680723
58.8,0.0012899191415087728,13.882628314659359
58.9,0.0012433398452830835,13.47235089069489
59.0,0.0012033023912026756,13.074197743959655
59.1,0.0011691537384542032,12.687811491738143
59.2,0.001140321287822313,12.312844579155122
59.3,0.0011163128816896464,11.948959279175645
59.4,0.0010967168040368334,11.595827692604963
59.5,0.0010812017804425018,11.253131748088677
59.6,0.0010695150150325644,10.920563123224678
59.7,0.0010614271421169,10.597821841131378
59.8,0.0010567563022063611,10.284618403337259
59.9,0.0010553642014293082,9.980671854281832
60.0,0.0010571407679431412,9.68570886477957
60.1,0.0010620041519342994,9.39946373201982
60.2,0.0010699007256182603,9.121678379566832
60.3,0.0010808050832395405,8.852102357359755
60.4,0.0010947200410716962,8.590492841712601
60.5,0.0011116766679651671,8.336614267833852
60.6,0.0011317277517881774,8.090236317084374
60.7,0.0011549399522377388,7.851138936867773
60.8,0.001181403743969792,7.61910857493209
60.9,0.0012112346069970553,7.393937206948425
61.0,0.001244573026689014,7.175422336511045
61.1,0.0012815844937719282,6.963366995137306
61.2,0.0013224595043288268,6.757579742267686
61.3,0.0013674135597995154,6.55787466526577
61.4,0.0014166871669805757,6.364071379418227
61.5,0.001470545838025353,6.175995027934878
61.6,0.001529280090443965,5.993476281948653
61.7,0.0015932690872580983,5.816348462990731
61.8,0.0016629498001799322,5.644448505449455
61.9,0.001738626374310376,5.47762568868522
62.0,0.0018206690573904034,5.315733067936102
62.1,0.0019095213418249585,5.158627159572205
62.2,0.002005699964682943,5.00616794109567
62.3,0.002109794907697223,4.858218851140677
62.4,0.0022224693972646412,4.714646789473416
62.5,0.002344459904445986,4.575322116992143
62.6,0.0024765761449660243,4.440118655727133
62.7,0.0026197010792134725,4.308913688840705
62.8,0.0027747909122410055,4.181587960627216
62.9,0.002942875093765288,4.058025676513038
63.0,0.0031250563181669275,3.938114503056599
63.1,0.003322510524490492,3.8217455679483567
63.2,0.003536486896444531,3.708813460010802
63.3,0.003768307862401536,3.5992162291984644
63.4,0.004019848068144103,3.4928544604785055
63.5,0.004292923216210138,3.3896334020701078
63.6,0.004589050004413393,3.2894623278719233
63.7,0.004910066783473527,3.1922526443195407
63.8,0.005258133566471829,3.097917890361786
63.9,0.0056357320288513415,3.006373737460694
64.0,0.006045665508416715,2.9175379895915463
64.1,0.0064910590053342205,2.8313305832428592
64.2,0.00697535918213201,2.747673587416346
64.3,0.007502334363699615,2.6664912036269945
64.4,0.008076074537288475,2.587709765902979
64.5,0.008700991352511544,2.5112577407857395
64.6,0.0093818181213435,2.43706572732992
64.7,0.010123609818120782,2.365066457103395
64.8,0.010931743079541404,2.2951947941872803
64.9,0.01181191620466505,2.2273877351759133
65.0,0.012771533858468243,2.161584105797446
65.1,0.013818516054053877,2.0977252412132548
65.2,0.014959971526557925,2.0357547222804833
65.3,0.016204342282747634,1.975617504899749
65.4,0.01756141033352167,1.9172599179240943
65.5,0.019042297693908625,1.8606296631590553
